Código do Município;Município;Estado;Ano de Referência;Tipo de serviço;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;POP_URB - População urbana do município do ano de referência (Fonte: IBGE):;AG001 - População total atendida com abastecimento de água;AG026 - População urbana atendida com abastecimento de água;ES001 - População total atendida com esgotamento sanitário
221090;Socorro do Piauí;PI;2015;Água         ;4.512;1.626;2.051;1.585;
221100;Teresina;PI;2015;Água e Esgoto;844.245;795.851;825.015;775.955;168.521
221110;União;PI;2015;Água         ;43.606;21.433;20.944;20.944;
221120;Uruçuí;PI;2015;Água         ;21.011;16.168;20.133;15.764;
221130;Valença do Piauí;PI;2015;Água         ;20.568;15.986;18.279;15.586;
221135;Várzea Branca;PI;2015;Água         ;4.889;1.141;1.460;1.112;
221140;Várzea Grande;PI;2015;Água         ;4.334;2.580;2.834;2.516;
221170;Wall Ferraz;PI;2015;Água         ;4.375;1.192;1.800;1.162;
410010;Abatiá;PR;2015;Água e Esgoto;7.823;5.776;7.823;5.776;1.100
410020;Adrianópolis;PR;2015;Água         ;6.333;2.046;3.713;2.046;
410030;Agudos do Sul;PR;2015;Água e Esgoto;8.983;3.065;5.145;3.065;1.606
410040;Almirante Tamandaré;PR;2015;Água e Esgoto;112.870;108.154;106.862;106.862;39.924
410045;Altamira do Paraná;PR;2015;Água         ;3.341;1.657;2.631;1.657;
410050;Altônia;PR;2015;Água e Esgoto;21.744;15.997;17.886;15.997;7.344
412862;Alto Paraíso;PR;2015;Água e Esgoto;3.077;1.701;2.764;1.701;666
410060;Alto Paraná;PR;2015;Água e Esgoto;14.518;11.923;13.845;11.923;7.914
410070;Alto Piquiri;PR;2015;Água e Esgoto;10.285;8.463;10.106;8.463;5.390
410080;Alvorada do Sul;PR;2015;Água         ;11.057;7.890;10.965;7.825;
410090;Amaporã;PR;2015;Água         ;5.953;4.736;5.092;4.736;
410100;Ampére;PR;2015;Água e Esgoto;18.591;14.240;17.295;14.240;11.539
410105;Anahy;PR;2015;Água         ;2.915;2.138;2.641;2.138;
410110;Andirá;PR;2015;Água e Esgoto;20.876;19.601;20.876;19.601;11.481
410115;Ângulo;PR;2015;Água         ;2.964;2.336;2.962;2.310;
410120;Antonina;PR;2015;Água         ;19.416;16.509;17.836;16.502;
410130;Antônio Olinto;PR;2015;Água         ;7.578;708;2.528;708;
410140;Apucarana;PR;2015;Água e Esgoto;130.430;123.072;130.404;123.060;91.419
410150;Arapongas;PR;2015;Água e Esgoto;115.412;112.864;115.389;112.853;80.362
410160;Arapoti;PR;2015;Água e Esgoto;27.547;23.203;25.366;23.203;16.653
410165;Arapuã;PR;2015;Água         ;3.426;1.283;1.766;1.283;
410170;Araruna;PR;2015;Água e Esgoto;14.014;10.939;13.890;10.939;4.145
410180;Araucária;PR;2015;Água e Esgoto;133.428;123.439;133.402;123.427;80.166
410185;Ariranha do Ivaí;PR;2015;Água         ;2.359;869;1.296;869;
410190;Assaí;PR;2015;Água e Esgoto;16.212;13.469;16.113;13.469;9.981
410200;Assis Chateaubriand;PR;2015;Água e Esgoto;34.027;29.893;34.021;29.891;11.445
410210;Astorga;PR;2015;Água e Esgoto;25.976;23.726;25.971;23.724;19.198
410220;Atalaia;PR;2015;Água         ;4.004;3.425;4.003;3.425;
410230;Balsa Nova;PR;2015;Água e Esgoto;12.337;7.500;12.335;7.500;2.633
410240;Bandeirantes;PR;2015;Água e Esgoto;32.639;28.785;28.785;28.785;28.785
410250;Barbosa Ferraz;PR;2015;Água e Esgoto;12.487;9.453;11.295;9.453;3.387
410260;Barracão;PR;2015;Água         ;10.231;7.365;7.494;7.365;
410270;Barra do Jacaré;PR;2015;Água         ;2.821;1.915;2.375;1.915;
410275;Bela Vista da Caroba;PR;2015;Água         ;3.848;1.015;1.932;1.015;
410280;Bela Vista do Paraíso;PR;2015;Água e Esgoto;15.612;14.698;15.609;14.697;6.522
410290;Bituruna;PR;2015;Água         ;16.480;10.273;10.936;10.273;
410300;Boa Esperança;PR;2015;Água         ;4.478;2.588;4.165;2.588;
410302;Boa Esperança do Iguaçu;PR;2015;Água         ;2.716;936;1.241;936;
410304;Boa Ventura de São Roque;PR;2015;Água         ;6.683;1.574;3.100;1.500;
410305;Boa Vista da Aparecida;PR;2015;Água         ;7.968;4.935;6.515;4.935;
410310;Bocaiúva do Sul;PR;2015;Água e Esgoto;12.159;5.675;10.130;5.675;3.636
410315;Bom Jesus do Sul;PR;2015;Água         ;3.777;928;1.398;928;
410320;Bom Sucesso;PR;2015;Água         ;6.944;5.640;6.889;5.640;
410322;Bom Sucesso do Sul;PR;2015;Água         ;3.365;1.616;1.881;1.616;
410330;Borrazópolis;PR;2015;Água         ;7.497;5.528;7.409;5.528;
410335;Braganey;PR;2015;Água         ;5.742;3.421;4.619;3.421;
410337;Brasilândia do Sul;PR;2015;Água         ;3.037;2.063;3.036;2.063;
410340;Cafeara;PR;2015;Água         ;2.873;2.340;2.684;2.340;
410345;Cafelândia;PR;2015;Água e Esgoto;16.611;13.989;16.608;13.988;13.200
410347;Cafezal do Sul;PR;2015;Água         ;4.288;3.323;4.195;3.323;
410350;Califórnia;PR;2015;Água         ;8.505;6.354;7.761;6.354;
410360;Cambará;PR;2015;Água e Esgoto;25.170;23.567;25.010;23.567;24.207
410370;Cambé;PR;2015;Água e Esgoto;103.822;99.764;103.802;99.755;98.485
410380;Cambira;PR;2015;Água         ;7.708;5.832;7.648;5.832;
410390;Campina da Lagoa;PR;2015;Água         ;15.247;12.437;14.772;12.437;
410395;Campina do Simão;PR;2015;Água         ;4.096;1.395;1.830;1.395;
410400;Campina Grande do Sul;PR;2015;Água e Esgoto;41.821;34.477;41.813;34.474;36.456
410405;Campo Bonito;PR;2015;Água         ;4.259;2.493;3.031;2.493;
410410;Campo do Tenente;PR;2015;Água         ;7.693;4.528;7.268;4.528;
410420;Campo Largo;PR;2015;Água e Esgoto;124.098;103.993;116.635;103.993;56.944
410425;Campo Magro;PR;2015;Água e Esgoto;27.517;21.651;24.021;21.651;7.810
410430;Campo Mourão;PR;2015;Água e Esgoto;92.930;88.115;92.912;88.107;83.905
410440;Cândido de Abreu;PR;2015;Água e Esgoto;16.339;4.662;6.233;4.662;3.209
410442;Candói;PR;2015;Água e Esgoto;15.822;7.419;9.818;7.419;3.132
410445;Cantagalo;PR;2015;Água e Esgoto;13.452;8.837;9.837;8.837;5.158
410450;Capanema;PR;2015;Água e Esgoto;19.275;11.601;13.776;11.601;7.582
410460;Capitão Leônidas Marques;PR;2015;Água         ;15.724;12.069;14.008;12.069;
410465;Carambeí;PR;2015;Água e Esgoto;21.590;15.681;18.278;15.681;14.977
410470;Carlópolis;PR;2015;Água e Esgoto;14.337;9.784;12.412;9.784;9.810
410480;Cascavel;PR;2015;Água e Esgoto;312.778;295.122;312.717;295.093;291.711
410490;Castro;PR;2015;Água e Esgoto;70.810;52.002;59.846;52.002;44.328
410500;Catanduvas;PR;2015;Água         ;10.459;5.477;6.511;5.477;
410510;Centenário do Sul;PR;2015;Água         ;11.312;9.436;11.054;9.436;
410520;Cerro Azul;PR;2015;Água e Esgoto;17.755;5.040;8.664;5.040;164
410530;Céu Azul;PR;2015;Água e Esgoto;11.649;8.856;9.753;8.856;6.544
410540;Chopinzinho;PR;2015;Água e Esgoto;19.992;12.707;15.192;12.707;10.874
410550;Cianorte;PR;2015;Água e Esgoto;77.515;69.010;77.501;69.004;49.736
410560;Cidade Gaúcha;PR;2015;Água e Esgoto;12.069;10.011;11.904;10.011;9.036
410570;Clevelândia;PR;2015;Água e Esgoto;17.373;14.872;16.367;14.872;12.118
410580;Colombo;PR;2015;Água e Esgoto;232.432;221.776;232.386;221.754;124.938
410590;Colorado;PR;2015;Água e Esgoto;23.678;22.258;23.678;22.168;17.734
410600;Congonhinhas;PR;2015;Água         ;8.736;5.101;5.206;5.101;
410610;Conselheiro Mairinck;PR;2015;Água e Esgoto;3.831;2.650;3.216;2.650;2.462
410620;Contenda;PR;2015;Água e Esgoto;17.525;10.180;14.577;10.180;7.900
410630;Corbélia;PR;2015;Água e Esgoto;17.076;14.631;16.370;14.631;6.983
410640;Cornélio Procópio;PR;2015;Água e Esgoto;48.551;45.840;48.542;45.836;46.639
410645;Coronel Domingos Soares;PR;2015;Água         ;7.580;1.836;2.950;1.836;
410650;Coronel Vivida;PR;2015;Água e Esgoto;21.846;15.514;17.818;15.514;7.195
410655;Corumbataí do Sul;PR;2015;Água e Esgoto;3.749;1.993;2.743;1.993;2.043
410657;Cruzeiro do Iguaçu;PR;2015;Água         ;4.376;2.683;3.668;2.683;
410660;Cruzeiro do Oeste;PR;2015;Água e Esgoto;21.190;18.337;21.186;18.336;12.729
410670;Cruzeiro do Sul;PR;2015;Água         ;4.637;3.459;3.926;3.459;
410680;Cruz Machado;PR;2015;Água e Esgoto;18.807;6.315;6.180;6.180;599
410685;Cruzmaltina;PR;2015;Água         ;3.147;1.496;1.828;1.496;
410690;Curitiba;PR;2015;Água e Esgoto;1.879.355;1.879.355;1.879.168;1.879.168;1.879.355
410700;Curiúva;PR;2015;Água         ;14.817;10.188;11.066;10.188;
410715;Diamante D Oeste;PR;2015;Água         ;5.259;2.679;3.394;2.679;
410710;Diamante do Norte;PR;2015;Água         ;5.463;4.507;5.236;4.507;
410712;Diamante do Sul;PR;2015;Água         ;3.568;1.428;1.700;1.428;
410720;Dois Vizinhos;PR;2015;Água e Esgoto;39.138;30.393;36.949;30.393;24.088
410725;Douradina;PR;2015;Água         ;8.228;5.787;8.227;5.787;
410730;Doutor Camargo;PR;2015;Água e Esgoto;6.047;5.301;6.046;5.301;1.270
412863;Doutor Ulysses;PR;2015;Água         ;5.808;942;3.310;930;
410740;Enéas Marques;PR;2015;Água         ;6.195;2.158;2.103;2.103;
410750;Engenheiro Beltrão;PR;2015;Água e Esgoto;14.307;12.632;14.304;12.631;2.422
410752;Esperança Nova;PR;2015;Água         ;1.898;725;1.653;725;
410754;Espigão Alto do Iguaçu;PR;2015;Água         ;4.542;1.598;2.152;1.598;
410755;Farol;PR;2015;Água         ;3.388;1.969;2.422;1.969;
410760;Faxinal;PR;2015;Água         ;17.160;13.400;16.131;13.400;
410765;Fazenda Rio Grande;PR;2015;Água e Esgoto;92.204;85.716;92.186;85.708;70.341
